"MF88 Individual Supply + Individual Exhaust (ERV, ResVRF)  /  Proposed  /  EX03_MF88_Central-WSHP_CZ09.cibd25",002
"Fri 22-May-26   4:3 pm"
"x-ldPass","Hour"
"Month","Day","Hr","CW Loop-HtgLd (Btu)","ClgLd (Btu)","NetLd (Btu)","DemFlw (gpm)","ActualFlw (gpm)","NetLd (W)","FlowFrac"
4,14,1,0,-20491.6,-20491.6,4.09677,698.198,-6005.75,0.0440448
4,14,2,0,-16304.5,-16304.5,3.25966,698.198,-4778.58,0.0440448
4,14,3,0,-10826.4,-10826.4,2.16445,698.198,-3173.03,0.0440448
4,14,4,0,-7428.33,-7428.33,1.4851,698.198,-2177.12,0.0440448
4,14,5,0,-5234.78,-5234.78,1.04656,698.198,-1534.23,0.0440448
4,14,6,0,-10424.3,-10424.3,2.08407,698.198,-3055.18,0.0440448
4,14,7,0,-5134.47,-5134.47,1.0265,698.198,-1504.83,0.0440448
4,14,8,0,-6627.63,-6627.63,1.32502,698.198,-1942.45,0.0440448
4,14,9,0,-63233.1,-63233.1,12.6418,698.198,-18532.6,0.0440448
4,14,10,0,-121802,-121802,24.3511,698.198,-35698,0.0440448
4,14,11,0,-173773,-173773,34.7413,698.198,-50929.9,0.0440448
4,14,12,0,-182277,-182277,36.4415,698.198,-53422.2,0.0440448
4,14,13,0,-186870,-186870,37.3599,698.198,-54768.6,0.0440448
4,14,14,0,-197144,-197144,39.4139,698.198,-57779.7,0.0440448
4,14,15,0,-225537,-225537,45.0904,698.198,-66101.2,0.0440448
4,14,16,0,-271018,-271018,54.183,698.198,-79430.9,0.0440448
4,14,17,0,-334561,-334561,66.8867,698.198,-98054.1,0.0440448
4,14,18,0,-377582,-377582,75.4877,698.198,-110663,0.0440448
4,14,19,0,-361127,-361127,72.1979,698.198,-105840,0.0440448
4,14,20,0,-287157,-287157,57.4096,698.198,-84161,0.0440448
4,14,21,0,-202263,-202263,40.4371,698.198,-59279.8,0.0440448
4,14,22,0,-83730.1,-83730.1,16.7397,698.198,-24539.9,0.0440448
4,14,23,0,-19081.3,-19081.3,3.8148,698.198,-5592.4,0.0440448
4,14,24,0,-43410.6,-43410.6,8.67882,698.198,-12722.9,0.0440448
4,15,1,0,-35636.4,-35636.4,7.12458,698.198,-10444.4,0.0440448
4,15,2,0,-25151.7,-25151.7,5.02843,698.198,-7371.55,0.0440448
4,15,3,0,-19988.2,-19988.2,3.99612,698.198,-5858.21,0.0440448
4,15,4,0,-12216.7,-12216.7,2.44241,698.198,-3580.51,0.0440448
4,15,5,0,-5319.21,-5319.21,1.06344,698.198,-1558.97,0.0440448
4,15,6,0,-10276.7,-10276.7,2.05456,698.198,-3011.92,0.0440448
4,15,7,0,0,0,0,698.198,0,0
4,15,8,0,-1924.63,-1924.63,0.384779,698.198,-564.076,0.0440448
4,15,9,0,-9604.58,-9604.58,1.92019,698.198,-2814.94,0.0440448
4,15,10,0,-56830.9,-56830.9,11.3619,698.198,-16656.2,0.0440448
4,15,11,0,-84644.6,-84644.6,16.9225,698.198,-24807.9,0.0440448
4,15,12,0,-115318,-115318,23.0548,698.198,-33797.6,0.0440448
4,15,13,0,-134348,-134348,26.8594,698.198,-39375.2,0.0440448
4,15,14,0,-148976,-148976,29.7839,698.198,-43662.4,0.0440448
4,15,15,0,-165331,-165331,33.0537,698.198,-48455.8,0.0440448
4,15,16,0,-173935,-173935,34.7737,698.198,-50977.3,0.0440448
4,15,17,0,-150745,-150745,30.1376,698.198,-44180.9,0.0440448
4,15,18,0,-149345,-149345,29.8576,698.198,-43770.5,0.0440448
4,15,19,0,-135337,-135337,27.0571,698.198,-39665,0.0440448
4,15,20,0,-71744.4,-71744.4,14.3434,698.198,-21027.1,0.0440448
4,15,21,0,-26330.2,-26330.2,5.26404,698.198,-7716.94,0.0440448
4,15,22,0,-14024.7,-14024.7,2.80386,698.198,-4110.39,0.0440448
4,15,23,0,-10115.1,-10115.1,2.02226,698.198,-2964.57,0.0440448
4,15,24,0,-8110.41,-8110.41,1.62147,698.198,-2377.03,0.0440448
4,16,1,0,-6341.81,-6341.81,1.26788,698.198,-1858.68,0.0440448
4,16,2,0,-3745.65,-3745.65,0.748845,698.198,-1097.79,0.0440448
4,16,3,0,-2804.13,-2804.13,0.560613,698.198,-821.844,0.0440448
4,16,4,0,-2171.81,-2171.81,0.434198,698.198,-636.522,0.0440448
4,16,5,0,-1362.81,-1362.81,0.272458,698.198,-399.416,0.0440448
4,16,6,0,-2695.68,-2695.68,0.53893,698.198,-790.057,0.0440448
4,16,7,0,0,0,0,698.198,0,0
4,16,8,0,0,0,0,698.198,0,0
4,16,9,0,-1449.8,-1449.8,0.289849,698.198,-424.911,0.0440448
4,16,10,0,-11578.8,-11578.8,2.31488,698.198,-3393.55,0.0440448
4,16,11,0,-30764.7,-30764.7,6.15061,698.198,-9016.62,0.0440448
4,16,12,0,-33936.5,-33936.5,6.78473,698.198,-9946.23,0.0440448
4,16,13,0,-5300.33,-5300.33,1.05966,698.198,-1553.44,0.0440448
4,16,14,0,-1509.69,-1509.69,0.301822,698.198,-442.464,0.0440448
4,16,15,0,0,0,0,698.198,0,0
4,16,16,0,0,0,0,698.198,0,0
4,16,17,0,0,0,0,698.198,0,0
4,16,18,0,-3127.77,-3127.77,0.625316,698.198,-916.696,0.0440448
4,16,19,0,-4303.72,-4303.72,0.860418,698.198,-1261.35,0.0440448
4,16,20,0,-3033.77,-3033.77,0.606523,698.198,-889.147,0.0440448
4,16,21,0,-2899.61,-2899.61,0.579701,698.198,-849.826,0.0440448
4,16,22,0,-3162.92,-3162.92,0.632343,698.198,-926.998,0.0440448
4,16,23,0,-2481.38,-2481.38,0.496087,698.198,-727.25,0.0440448
4,16,24,0,-1560.97,-1560.97,0.312075,698.198,-457.494,0.0440448
4,17,1,0,-820.583,-820.583,0.164054,698.198,-240.499,0.0440448
4,17,2,0,-59.2032,-59.2032,0.0118362,698.198,-17.3515,0.0440448
4,17,3,0,0,0,0,698.198,0,0
4,17,4,0,0,0,0,698.198,0,0
4,17,5,0,0,0,0,698.198,0,0
4,17,6,0,0,0,0,698.198,0,0
4,17,7,0,0,0,0,698.198,0,0
4,17,8,0,0,0,0,698.198,0,0
4,17,9,0,0,0,0,698.198,0,0
4,17,10,0,0,0,0,698.198,0,0
4,17,11,0,0,0,0,698.198,0,0
4,17,12,0,0,0,0,698.198,0,0
4,17,13,0,0,0,0,698.198,0,0
4,17,14,0,0,0,0,698.198,0,0
4,17,15,0,0,0,0,698.198,0,0
4,17,16,0,0,0,0,698.198,0,0
4,17,17,0,0,0,0,698.198,0,0
4,17,18,0,0,0,0,698.198,0,0
4,17,19,0,0,0,0,698.198,0,0
4,17,20,0,0,0,0,698.198,0,0
4,17,21,0,0,0,0,698.198,0,0
4,17,22,0,-1435.24,-1435.24,0.286938,698.198,-420.644,0.0440448
4,17,23,0,-2371.02,-2371.02,0.474024,698.198,-694.907,0.0440448
4,17,24,0,-65.9989,-65.9989,0.0131948,698.198,-19.3432,0.0440448
4,18,1,0,0,0,0,698.198,0,0
4,18,2,0,0,0,0,698.198,0,0
4,18,3,0,0,0,0,698.198,0,0
4,18,4,0,0,0,0,698.198,0,0
4,18,5,0,0,0,0,698.198,0,0
4,18,6,0,0,0,0,698.198,0,0
4,18,7,0,0,0,0,698.198,0,0
4,18,8,0,0,0,0,698.198,0,0
4,18,9,0,0,0,0,698.198,0,0
4,18,10,0,0,0,0,698.198,0,0
4,18,11,0,-3137.36,-3137.36,0.627233,698.198,-919.507,0.0440448
4,18,12,0,-4508.23,-4508.23,0.901304,698.198,-1321.29,0.0440448
4,18,13,0,-4333.53,-4333.53,0.866376,698.198,-1270.08,0.0440448
4,18,14,0,-1084.83,-1084.83,0.216883,698.198,-317.945,0.0440448
4,18,15,0,0,0,0,698.198,0,0
4,18,16,0,-1095.96,-1095.96,0.219108,698.198,-321.206,0.0440448
4,18,17,0,-5847.86,-5847.86,1.16913,698.198,-1713.91,0.0440448
4,18,18,0,-8331.83,-8331.83,1.66573,698.198,-2441.92,0.0440448
4,18,19,0,-11003.3,-11003.3,2.19983,698.198,-3224.89,0.0440448
4,18,20,0,-5882.89,-5882.89,1.17613,698.198,-1724.18,0.0440448
4,18,21,0,-2547.95,-2547.95,0.509397,698.198,-746.762,0.0440448
4,18,22,0,0,0,0,698.198,0,0
4,18,23,0,0,0,0,698.198,0,0
4,18,24,0,-2368.76,-2368.76,0.473573,698.198,-694.245,0.0440448
4,19,1,0,-5.19924,-5.19924,0.00103945,698.198,-1.52381,0.0440448
4,19,2,0,0,0,0,698.198,0,0
4,19,3,0,0,0,0,698.198,0,0
4,19,4,0,0,0,0,698.198,0,0
4,19,5,0,0,0,0,698.198,0,0
4,19,6,0,0,0,0,698.198,0,0
4,19,7,0,0,0,0,698.198,0,0
4,19,8,0,0,0,0,698.198,0,0
4,19,9,0,0,0,0,698.198,0,0
4,19,10,0,0,0,0,698.198,0,0
4,19,11,0,0,0,0,698.198,0,0
4,19,12,0,0,0,0,698.198,0,0
4,19,13,0,0,0,0,698.198,0,0
4,19,14,0,0,0,0,698.198,0,0
4,19,15,0,0,0,0,698.198,0,0
4,19,16,0,0,0,0,698.198,0,0
4,19,17,0,0,0,0,698.198,0,0
4,19,18,0,0,0,0,698.198,0,0
4,19,19,0,-1481.23,-1481.23,0.296133,698.198,-434.124,0.0440448
4,19,20,0,0,0,0,698.198,0,0
4,19,21,0,0,0,0,698.198,0,0
4,19,22,0,0,0,0,698.198,0,0
4,19,23,0,0,0,0,698.198,0,0
4,19,24,0,0,0,0,698.198,0,0
4,20,1,0,0,0,0,698.198,0,0
4,20,2,0,0,0,0,698.198,0,0
4,20,3,0,0,0,0,698.198,0,0
4,20,4,0,0,0,0,698.198,0,0
4,20,5,0,0,0,0,698.198,0,0
4,20,6,0,0,0,0,698.198,0,0
4,20,7,0,0,0,0,698.198,0,0
4,20,8,0,0,0,0,698.198,0,0
4,20,9,0,0,0,0,698.198,0,0
4,20,10,0,0,0,0,698.198,0,0
4,20,11,0,0,0,0,698.198,0,0
4,20,12,0,0,0,0,698.198,0,0
4,20,13,0,0,0,0,698.198,0,0
4,20,14,0,0,0,0,698.198,0,0
4,20,15,0,0,0,0,698.198,0,0
4,20,16,0,0,0,0,698.198,0,0
4,20,17,0,0,0,0,698.198,0,0
4,20,18,0,0,0,0,698.198,0,0
4,20,19,0,0,0,0,698.198,0,0
4,20,20,0,0,0,0,698.198,0,0
4,20,21,0,0,0,0,698.198,0,0
4,20,22,0,0,0,0,698.198,0,0
4,20,23,0,0,0,0,698.198,0,0
4,20,24,0,0,0,0,698.198,0,0
4,21,1,0,0,0,0,698.198,0,0
4,21,2,0,0,0,0,698.198,0,0
4,21,3,0,0,0,0,698.198,0,0
4,21,4,0,0,0,0,698.198,0,0
4,21,5,0,0,0,0,698.198,0,0
4,21,6,0,0,0,0,698.198,0,0
4,21,7,0,0,0,0,698.198,0,0
4,21,8,0,0,0,0,698.198,0,0
4,21,9,0,0,0,0,698.198,0,0
4,21,10,0,0,0,0,698.198,0,0
4,21,11,0,0,0,0,698.198,0,0
4,21,12,0,0,0,0,698.198,0,0
4,21,13,0,0,0,0,698.198,0,0
4,21,14,0,0,0,0,698.198,0,0
4,21,15,0,0,0,0,698.198,0,0
4,21,16,0,0,0,0,698.198,0,0
4,21,17,0,0,0,0,698.198,0,0
4,21,18,0,-2459.45,-2459.45,0.491702,698.198,-720.823,0.0440448
4,21,19,0,-9238.21,-9238.21,1.84694,698.198,-2707.57,0.0440448
4,21,20,0,-5069.06,-5069.06,1.01343,698.198,-1485.66,0.0440448
4,21,21,0,-5056.86,-5056.86,1.01099,698.198,-1482.08,0.0440448
4,21,22,0,-3061.49,-3061.49,0.612066,698.198,-897.272,0.0440448
4,21,23,0,-2290.28,-2290.28,0.457881,698.198,-671.241,0.0440448
4,21,24,0,-1456.66,-1456.66,0.291221,698.198,-426.922,0.0440448
4,22,1,0,-819.156,-819.156,0.163769,698.198,-240.081,0.0440448
4,22,2,0,-473.322,-473.322,0.0946283,698.198,-138.723,0.0440448
4,22,3,0,-251.07,-251.07,0.0501949,698.198,-73.5843,0.0440448
4,22,4,0,-62.6779,-62.6779,0.0125308,698.198,-18.3698,0.0440448
4,22,5,0,0,0,0,698.198,0,0
4,22,6,0,-318.506,-318.506,0.063677,698.198,-93.3487,0.0440448
4,22,7,0,0,0,0,698.198,0,0
4,22,8,0,0,0,0,698.198,0,0
4,22,9,0,-2922.37,-2922.37,0.584253,698.198,-856.499,0.0440448
4,22,10,0,-30576.8,-30576.8,6.11304,698.198,-8961.56,0.0440448
4,22,11,0,-52144.1,-52144.1,10.4249,698.198,-15282.6,0.0440448
4,22,12,0,-56895,-56895,11.3747,698.198,-16675,0.0440448
4,22,13,0,-60302.4,-60302.4,12.0559,698.198,-17673.6,0.0440448
4,22,14,0,-65309.1,-65309.1,13.0569,698.198,-19141,0.0440448
4,22,15,0,-72680.6,-72680.6,14.5306,698.198,-21301.5,0.0440448
4,22,16,0,-85792.6,-85792.6,17.152,698.198,-25144.4,0.0440448
4,22,17,0,-122065,-122065,24.4037,698.198,-35775.2,0.0440448
4,22,18,0,-201639,-201639,40.3124,698.198,-59096.9,0.0440448
4,22,19,0,-230102,-230102,46.003,698.198,-67439.2,0.0440448
4,22,20,0,-153277,-153277,30.6437,698.198,-44922.9,0.0440448
4,22,21,0,-81468.7,-81468.7,16.2875,698.198,-23877.1,0.0440448
4,22,22,0,-17747.1,-17747.1,3.54807,698.198,-5201.37,0.0440448
4,22,23,0,-11018.9,-11018.9,2.20294,698.198,-3229.46,0.0440448
4,22,24,0,-9965.58,-9965.58,1.99236,698.198,-2920.75,0.0440448
4,23,1,0,-9130.57,-9130.57,1.82542,698.198,-2676.02,0.0440448
4,23,2,0,-6024.76,-6024.76,1.2045,698.198,-1765.76,0.0440448
4,23,3,0,-5443.39,-5443.39,1.08826,698.198,-1595.37,0.0440448
4,23,4,0,-5019.29,-5019.29,1.00348,698.198,-1471.07,0.0440448
4,23,5,0,-2628.09,-2628.09,0.525419,698.198,-770.251,0.0440448
4,23,6,0,-6960.09,-6960.09,1.39149,698.198,-2039.89,0.0440448
4,23,7,0,0,0,0,698.198,0,0
4,23,8,0,-2046.28,-2046.28,0.4091,698.198,-599.729,0.0440448
4,23,9,0,-3653.39,-3653.39,0.7304,698.198,-1070.75,0.0440448
4,23,10,0,-2659.71,-2659.71,0.531741,698.198,-779.518,0.0440448
4,23,11,0,-5224.31,-5224.31,1.04446,698.198,-1531.16,0.0440448
4,23,12,0,-37635.9,-37635.9,7.52432,698.198,-11030.4,0.0440448
4,23,13,0,-67739.5,-67739.5,13.5428,698.198,-19853.3,0.0440448
4,23,14,0,-65435.6,-65435.6,13.0822,698.198,-19178.1,0.0440448
4,23,15,0,-73390.8,-73390.8,14.6726,698.198,-21509.6,0.0440448
4,23,16,0,-98982.7,-98982.7,19.789,698.198,-29010.2,0.0440448
4,23,17,0,-131460,-131460,26.2819,698.198,-38528.6,0.0440448
4,23,18,0,-152054,-152054,30.3993,698.198,-44564.6,0.0440448
4,23,19,0,-98359.5,-98359.5,19.6644,698.198,-28827.5,0.0440448
4,23,20,0,-21400.7,-21400.7,4.27852,698.198,-6272.19,0.0440448
4,23,21,0,-29258,-29258,5.84937,698.198,-8575.02,0.0440448
4,23,22,0,-13247.2,-13247.2,2.64843,698.198,-3882.53,0.0440448
4,23,23,0,-6897.98,-6897.98,1.37907,698.198,-2021.68,0.0440448
4,23,24,0,-5866.19,-5866.19,1.17279,698.198,-1719.28,0.0440448
4,24,1,0,-3671.76,-3671.76,0.734073,698.198,-1076.13,0.0440448
4,24,2,0,-2379.88,-2379.88,0.475796,698.198,-697.504,0.0440448
4,24,3,0,-1389.64,-1389.64,0.277822,698.198,-407.279,0.0440448
4,24,4,0,-751.859,-751.859,0.150315,698.198,-220.357,0.0440448
4,24,5,0,-271.977,-271.977,0.0543747,698.198,-79.7119,0.0440448
4,24,6,0,-1390.44,-1390.44,0.277983,698.198,-407.516,0.0440448
4,24,7,0,0,0,0,698.198,0,0
4,24,8,0,0,0,0,698.198,0,0
4,24,9,0,-351.836,-351.836,0.0703404,698.198,-103.117,0.0440448
4,24,10,0,-4393.63,-4393.63,0.878392,698.198,-1287.7,0.0440448
4,24,11,0,0,0,0,698.198,0,0
4,24,12,0,-1007.61,-1007.61,0.201445,698.198,-295.312,0.0440448
4,24,13,0,-8553.88,-8553.88,1.71013,698.198,-2507,0.0440448
4,24,14,0,-13492.8,-13492.8,2.69754,698.198,-3954.52,0.0440448
4,24,15,0,-18095.8,-18095.8,3.61778,698.198,-5303.57,0.0440448
4,24,16,0,-11060.4,-11060.4,2.21124,698.198,-3241.62,0.0440448
4,24,17,0,-12512.8,-12512.8,2.50161,698.198,-3667.3,0.0440448
4,24,18,0,-34304,-34304,6.8582,698.198,-10053.9,0.0440448
4,24,19,0,-42713.6,-42713.6,8.53948,698.198,-12518.6,0.0440448
4,24,20,0,-15437,-15437,3.08623,698.198,-4524.32,0.0440448
4,24,21,0,-13457.9,-13457.9,2.69055,698.198,-3944.27,0.0440448
4,24,22,0,-10814.8,-10814.8,2.16215,698.198,-3169.65,0.0440448
4,24,23,0,-2902.71,-2902.71,0.58032,698.198,-850.734,0.0440448
4,24,24,0,-3602.07,-3602.07,0.72014,698.198,-1055.71,0.0440448
4,25,1,0,-1944.91,-1944.91,0.388835,698.198,-570.022,0.0440448
4,25,2,0,-1008.23,-1008.23,0.20157,698.198,-295.496,0.0440448
4,25,3,0,-398.568,-398.568,0.0796833,698.198,-116.814,0.0440448
4,25,4,0,-209.197,-209.197,0.0418235,698.198,-61.3121,0.0440448
4,25,5,0,-57.9481,-57.9481,0.0115852,698.198,-16.9836,0.0440448
4,25,6,0,-819.486,-819.486,0.163835,698.198,-240.178,0.0440448
4,25,7,0,0,0,0,698.198,0,0
4,25,8,0,0,0,0,698.198,0,0
4,25,9,0,0,0,0,698.198,0,0
4,25,10,0,-3775.37,-3775.37,0.754787,698.198,-1106.5,0.0440448
4,25,11,0,-14147.1,-14147.1,2.82835,698.198,-4146.28,0.0440448
4,25,12,0,-17941.4,-17941.4,3.58692,698.198,-5258.32,0.0440448
4,25,13,0,-4017.57,-4017.57,0.803209,698.198,-1177.48,0.0440448
4,25,14,0,-4712.93,-4712.93,0.942228,698.198,-1381.28,0.0440448
4,25,15,0,-4480.31,-4480.31,0.895721,698.198,-1313.1,0.0440448
4,25,16,0,-9907.37,-9907.37,1.98072,698.198,-2903.68,0.0440448
4,25,17,0,-20637,-20637,4.12583,698.198,-6048.35,0.0440448
4,25,18,0,-27978,-27978,5.59348,698.198,-8199.89,0.0440448
4,25,19,0,-41822.6,-41822.6,8.36135,698.198,-12257.5,0.0440448
4,25,20,0,-14256.6,-14256.6,2.85023,698.198,-4178.36,0.0440448
4,25,21,0,-23248.7,-23248.7,4.64797,698.198,-6813.81,0.0440448
4,25,22,0,-8519.97,-8519.97,1.70335,698.198,-2497.06,0.0440448
4,25,23,0,-2888.54,-2888.54,0.577488,698.198,-846.582,0.0440448
4,25,24,0,-5245.33,-5245.33,1.04867,698.198,-1537.32,0.0440448
4,26,1,0,-2893.78,-2893.78,0.578537,698.198,-848.119,0.0440448
4,26,2,0,-1055.83,-1055.83,0.211087,698.198,-309.447,0.0440448
4,26,3,0,-430.027,-430.027,0.0859727,698.198,-126.034,0.0440448
4,26,4,0,-1763.44,-1763.44,0.352553,698.198,-516.833,0.0440448
4,26,5,0,-1978.23,-1978.23,0.395496,698.198,-579.786,0.0440448
4,26,6,0,-605.908,-605.908,0.121136,698.198,-177.582,0.0440448
4,26,7,0,0,0,0,698.198,0,0
4,26,8,0,0,0,0,698.198,0,0
4,26,9,0,0,0,0,698.198,0,0
4,26,10,0,0,0,0,698.198,0,0
4,26,11,0,-2223.79,-2223.79,0.44459,698.198,-651.756,0.0440448
4,26,12,0,-4245.17,-4245.17,0.848711,698.198,-1244.19,0.0440448
4,26,13,0,-5171.7,-5171.7,1.03395,698.198,-1515.74,0.0440448
4,26,14,0,-19876.3,-19876.3,3.97376,698.198,-5825.42,0.0440448
4,26,15,0,-30262.7,-30262.7,6.05023,698.198,-8869.48,0.0440448
4,26,16,0,-21727.6,-21727.6,4.34387,698.198,-6368,0.0440448
4,26,17,0,-20667.8,-20667.8,4.132,698.198,-6057.4,0.0440448
4,26,18,0,-26115.8,-26115.8,5.22117,698.198,-7654.09,0.0440448
4,26,19,0,-46406.5,-46406.5,9.27777,698.198,-13601,0.0440448
4,26,20,0,-18314.8,-18314.8,3.66156,698.198,-5367.75,0.0440448
4,26,21,0,-22110.5,-22110.5,4.42041,698.198,-6480.21,0.0440448
4,26,22,0,-19303.5,-19303.5,3.85923,698.198,-5657.52,0.0440448
4,26,23,0,0,0,0,698.198,0,0
4,26,24,0,-1842.47,-1842.47,0.368354,698.198,-539.996,0.0440448
4,27,1,0,-989.723,-989.723,0.19787,698.198,-290.071,0.0440448
4,27,2,0,-458.158,-458.158,0.0915968,698.198,-134.278,0.0440448
4,27,3,0,-205.303,-205.303,0.041045,698.198,-60.1708,0.0440448
4,27,4,0,-101.123,-101.123,0.0202169,698.198,-29.6374,0.0440448
4,27,5,0,-8.33149,-8.33149,0.00166566,698.198,-2.44182,0.0440448
4,27,6,0,-593.33,-593.33,0.118621,698.198,-173.895,0.0440448
4,27,7,0,0,0,0,698.198,0,0
4,27,8,0,0,0,0,698.198,0,0
4,27,9,0,0,0,0,698.198,0,0
4,27,10,0,0,0,0,698.198,0,0
4,27,11,0,0,0,0,698.198,0,0
4,27,12,0,0,0,0,698.198,0,0
4,27,13,0,0,0,0,698.198,0,0
4,27,14,0,0,0,0,698.198,0,0
4,27,15,0,0,0,0,698.198,0,0
4,27,16,0,0,0,0,698.198,0,0
4,27,17,0,0,0,0,698.198,0,0
4,27,18,0,-3230.24,-3230.24,0.645802,698.198,-946.728,0.0440448
4,27,19,0,-11679.9,-11679.9,2.33509,698.198,-3423.18,0.0440448
4,27,20,0,-10324.9,-10324.9,2.06419,698.198,-3026.05,0.0440448
4,27,21,0,-7588.56,-7588.56,1.51713,698.198,-2224.08,0.0440448
4,27,22,0,-6402.27,-6402.27,1.27997,698.198,-1876.4,0.0440448
4,27,23,0,-1196.13,-1196.13,0.239135,698.198,-350.565,0.0440448
4,27,24,0,-1877.76,-1877.76,0.37541,698.198,-550.341,0.0440448
4,28,1,0,-847.268,-847.268,0.169389,698.198,-248.32,0.0440448
4,28,2,0,-352.787,-352.787,0.0705306,698.198,-103.396,0.0440448
4,28,3,0,-86.1173,-86.1173,0.0172169,698.198,-25.2395,0.0440448
4,28,4,0,0,0,0,698.198,0,0
4,28,5,0,0,0,0,698.198,0,0
4,28,6,0,0,0,0,698.198,0,0
4,28,7,0,0,0,0,698.198,0,0
4,28,8,0,0,0,0,698.198,0,0
4,28,9,0,0,0,0,698.198,0,0
4,28,10,0,0,0,0,698.198,0,0
4,28,11,0,-2374.07,-2374.07,0.474634,698.198,-695.801,0.0440448
4,28,12,0,-6025.99,-6025.99,1.20474,698.198,-1766.12,0.0440448
4,28,13,0,0,0,0,698.198,0,0
4,28,14,0,0,0,0,698.198,0,0
4,28,15,0,-5910.02,-5910.02,1.18155,698.198,-1732.13,0.0440448
4,28,16,0,-9145.64,-9145.64,1.82843,698.198,-2680.43,0.0440448
4,28,17,0,-5475.94,-5475.94,1.09477,698.198,-1604.91,0.0440448
4,28,18,0,-17326.1,-17326.1,3.4639,698.198,-5077.98,0.0440448
4,28,19,0,-41575.6,-41575.6,8.31196,698.198,-12185.1,0.0440448
4,28,20,0,-10957.9,-10957.9,2.19074,698.198,-3211.57,0.0440448
4,28,21,0,-11201.3,-11201.3,2.23941,698.198,-3282.91,0.0440448
4,28,22,0,-7584.15,-7584.15,1.51625,698.198,-2222.79,0.0440448
4,28,23,0,-6213.6,-6213.6,1.24225,698.198,-1821.1,0.0440448
4,28,24,0,-5404.5,-5404.5,1.08049,698.198,-1583.97,0.0440448
4,29,1,0,-2157.71,-2157.71,0.431379,698.198,-632.39,0.0440448
4,29,2,0,-460.414,-460.414,0.0920478,698.198,-134.94,0.0440448
4,29,3,0,-135.953,-135.953,0.0271803,698.198,-39.8456,0.0440448
4,29,4,0,-0.686768,-0.686768,0.000137301,698.198,-0.20128,0.0440448
4,29,5,0,0,0,0,698.198,0,0
4,29,6,0,-368.081,-368.081,0.0735882,698.198,-107.878,0.0440448
4,29,7,0,0,0,0,698.198,0,0
4,29,8,0,-1525.04,-1525.04,0.304892,698.198,-446.963,0.0440448
4,29,9,0,-1777.31,-1777.31,0.355327,698.198,-520.899,0.0440448
4,29,10,0,-1632.93,-1632.93,0.326462,698.198,-478.584,0.0440448
4,29,11,0,-426.881,-426.881,0.0853437,698.198,-125.112,0.0440448
4,29,12,0,0,0,0,698.198,0,0
4,29,13,0,-99.3058,-99.3058,0.0198536,698.198,-29.1049,0.0440448
4,29,14,0,-1112.81,-1112.81,0.222478,698.198,-326.146,0.0440448
4,29,15,0,-11719.5,-11719.5,2.34301,698.198,-3434.79,0.0440448
4,29,16,0,-15862.3,-15862.3,3.17126,698.198,-4648.99,0.0440448
4,29,17,0,-11453.8,-11453.8,2.28988,698.198,-3356.9,0.0440448
4,29,18,0,-20075.3,-20075.3,4.01353,698.198,-5883.73,0.0440448
4,29,19,0,-43604.8,-43604.8,8.71765,698.198,-12779.8,0.0440448
4,29,20,0,-11603.8,-11603.8,2.31988,698.198,-3400.89,0.0440448
4,29,21,0,-10491.6,-10491.6,2.09753,698.198,-3074.92,0.0440448
4,29,22,0,-9305.29,-9305.29,1.86035,698.198,-2727.23,0.0440448
4,29,23,0,-2240.46,-2240.46,0.447921,698.198,-656.64,0.0440448
4,29,24,0,-2408.09,-2408.09,0.481434,698.198,-705.769,0.0440448
4,30,1,0,-1279.19,-1279.19,0.255741,698.198,-374.91,0.0440448
4,30,2,0,-603.064,-603.064,0.120567,698.198,-176.748,0.0440448
4,30,3,0,-335.479,-335.479,0.0670702,698.198,-98.3232,0.0440448
4,30,4,0,-274.946,-274.946,0.0549683,698.198,-80.582,0.0440448
4,30,5,0,-117.992,-117.992,0.0235895,698.198,-34.5816,0.0440448
4,30,6,0,-688.327,-688.327,0.137613,698.198,-201.737,0.0440448
4,30,7,0,0,0,0,698.198,0,0
4,30,8,0,0,0,0,698.198,0,0
4,30,9,0,0,0,0,698.198,0,0
4,30,10,0,0,0,0,698.198,0,0
4,30,11,0,0,0,0,698.198,0,0
4,30,12,0,0,0,0,698.198,0,0
4,30,13,0,0,0,0,698.198,0,0
4,30,14,0,0,0,0,698.198,0,0
4,30,15,0,-342.08,-342.08,0.0683901,698.198,-100.258,0.0440448
4,30,16,0,-1722.31,-1722.31,0.34433,698.198,-504.779,0.0440448
4,30,17,0,-2351.73,-2351.73,0.470167,698.198,-689.252,0.0440448
4,30,18,0,-3680.3,-3680.3,0.735779,698.198,-1078.63,0.0440448
4,30,19,0,-7660.94,-7660.94,1.53161,698.198,-2245.29,0.0440448
4,30,20,0,-13388.6,-13388.6,2.67671,698.198,-3923.98,0.0440448
4,30,21,0,-13330.6,-13330.6,2.6651,698.198,-3906.96,0.0440448
4,30,22,0,-9084.43,-9084.43,1.8162,698.198,-2662.49,0.0440448
4,30,23,0,-4125.35,-4125.35,0.824756,698.198,-1209.07,0.0440448
4,30,24,0,-4388.26,-4388.26,0.877319,698.198,-1286.13,0.0440448
5,1,1,0,-719.563,-719.563,0.143858,698.198,-210.892,0.0440448
5,1,2,0,-336.422,-336.422,0.0672588,698.198,-98.5997,0.0440448
5,1,3,0,-47.5486,-47.5486,0.00950611,698.198,-13.9357,0.0440448
