,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
10,12,22, 10/12 23,0,0.370121,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.13695,3.27852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95318,471.329,833.237,2.78624,89.9626,100,0.00014742,0.0054633,0.006288,0,0,-3.27773,2.03992,
10,12,23, 10/12 24,0,0.365893,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.13273,3.27429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95329,471.329,833.237,2.78751,89.9626,100,0.000147487,0.0054633,0.006288,0,0,-3.27348,2.04,
10,12,24, 10/13 01,0,0.361509,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.12834,3.2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95271,471.329,833.237,2.78559,89.9626,100,0.000147386,0.0054633,0.006288,0,0,-3.26912,2.03956,
10,13,1, 10/13 02,0,0.357804,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.12464,3.2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84973,471.329,833.237,2.30129,89.9626,100,0.000121761,0.0054633,0.006288,4.01e-05,0,-3.2654,1.96073,
10,13,2, 10/13 03,0,0.354062,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.12089,3.26246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4102,471.329,833.237,2.29631,89.9626,100,0.000121498,0.0054633,0.006288,0.000219228,0,-3.26168,2.38973,
10,13,3, 10/13 04,0,0.349778,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.11661,3.25817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29279,471.329,833.237,2.29304,89.9626,100,0.000121325,0.0054633,0.006288,0.000183016,0,-3.25737,2.29986,
10,13,4, 10/13 05,0,0.345284,0.35952,0,0,0,0.41061,2.1323,0,0.00926056,0,1.11541,3.25698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70742,471.329,833.237,2.26472,89.9626,100,0.000119826,0.0054633,0.006288,0,0,-3.2562,1.85181,
10,13,5, 10/13 06,3.09842,0.338496,3.79823,0,0,0,0.82122,2.94565,0,0.0185211,0.0875426,8.05636,11.1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70977,471.329,833.237,2.27158,89.9626,100,0.00012019,0.0054633,0.006288,0,0,-11.1054,1.85361,
10,13,6, 10/13 07,2.86589,0.339127,3.6602,0,0,0,0.834409,2.94565,0,0.0185211,0.0875426,7.69963,10.7513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70615,471.329,833.237,2.25956,89.9626,100,0.000119553,0.0054633,0.006288,0,0,-7.76743,1.85084,
10,13,7, 10/13 08,1.78876,0.348335,3.3604,0,0,0,1.89645,6.19906,0,0.0555634,0.0875426,7.39393,13.7361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5244,471.329,833.237,1.98436,89.9626,100,0.000104992,0.0054633,0.006288,0,-3.14691,0,1.71172,
10,13,8, 10/13 09,0.174226,0.570987,3.85153,0,0,0,3.17606,15.9593,0,0.120387,0.0875426,7.7728,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14575,471.329,833.237,0.394383,89.9626,100,2.08668e-05,0.0054633,0.006288,0,-12.2076,0,0.656479,
10,13,9, 10/13 10,0,2.84711,5.67133,0,0,0,3.14194,15.9593,0,0.120387,0.0875426,11.6604,27.8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1274,471.329,833.237,0.364976,89.9626,100,1.93109e-05,0.0054633,0.006288,0,-20.4092,0,0.642434,
10,13,10, 10/13 11,0,5.67043,6.02262,0,0,0,3.15398,15.9593,0,0.120387,0.0875426,14.847,31.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12721,471.329,833.237,0.370952,89.9626,100,1.96271e-05,0.0054633,0.006288,0,-26.4021,0,0.642285,
10,13,11, 10/13 12,0,8.39341,6.33971,0,0,0,3.1755,15.9593,0,0.120387,0.0875426,17.9086,34.0758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10493,471.329,833.237,0.314216,89.9626,100,1.66252e-05,0.0054633,0.006288,0,-29.9912,0,0.625232,
10,13,12, 10/13 13,0,9.23879,6.66518,0,0,0,3.15925,15.9593,0,0.120387,0.0875426,19.0632,35.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10819,471.329,833.237,0.281511,89.9626,100,1.48948e-05,0.0054633,0.006288,0,-31.1383,0,0.627729,
10,13,13, 10/13 14,0,9.59122,7.37888,0,0,0,3.11168,15.9593,0,0.120387,0.0875426,20.0818,36.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15016,471.329,833.237,0.332703,89.9626,100,1.76033e-05,0.0054633,0.006288,0,-26.5037,0,0.659851,
10,13,14, 10/13 15,0,9.77722,7.55891,0,0,0,3.13283,15.9593,0,0.120387,0.0875426,20.469,36.6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16279,471.329,833.237,0.324878,89.9626,100,1.71893e-05,0.0054633,0.006288,0,-26.589,0,0.669521,
10,13,15, 10/13 16,0,9.78178,7.5517,0,0,0,3.16001,15.9593,0,0.120387,0.0875426,20.4935,36.6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12384,471.329,833.237,0.354827,89.9626,100,1.87739e-05,0.0054633,0.006288,0,-22.0372,0,0.639709,
10,13,16, 10/13 17,0,9.52494,7.31102,0,0,0,3.17636,15.9593,0,0.120387,0.0875426,20.0123,36.1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19836,471.329,833.237,0.339558,89.9626,100,1.7966e-05,0.0054633,0.006288,0,-14.3604,0,0.696745,
10,13,17, 10/13 18,0,7.12179,5.81604,0,0,0,1.85084,9.45246,0,0.064824,0.0875426,14.7887,24.3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69304,471.329,833.237,1.39206,89.9626,100,7.36539e-05,0.0054633,0.006288,0,-4.9706,0,1.07538,
10,13,18, 10/13 19,0,3.44057,5.29319,0,0,0,2.36405,6.19906,0,0.0555634,0.0875426,11.0978,17.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59094,471.329,833.237,2.07415,89.9626,100,0.000109743,0.0054633,0.006288,0,0,0,1.76265,
10,13,19, 10/13 20,0,1.7168,4.81159,0,0,0,2.43069,6.19906,0,0.0555634,0.0875426,8.95908,15.3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.591,471.329,833.237,2.07415,89.9626,100,0.000109743,0.0054633,0.006288,0,0,0,1.7627,
10,13,20, 10/13 21,0,0.537335,3.65285,0,0,0,1.62266,4.57235,0,0.0370423,0.0875426,5.81285,10.5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59694,471.329,833.237,2.09032,89.9626,100,0.000110599,0.0054633,0.006288,0,0,0,1.76724,
10,13,21, 10/13 22,0,0.422279,3.36998,0,0,0,1.62266,4.57235,0,0.0370423,0.0875426,5.41492,10.1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59712,471.329,833.237,2.09032,89.9626,100,0.000110599,0.0054633,0.006288,0,0,0,1.76738,
10,13,22, 10/13 23,0.00102575,0.38644,3.24226,0,0,0,0.814626,2.94565,0,0.0185211,0.0875426,4.44435,7.49607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59723,471.329,833.237,2.09032,89.9626,100,0.000110599,0.0054633,0.006288,0,0,0,1.76747,
10,13,23, 10/13 24,0.004103,0.37868,3.2383,0,0,0,0.41061,2.1323,0,0.00926056,0.0875426,4.0317,6.2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59809,471.329,833.237,2.10432,89.9626,100,0.00011134,0.0054633,0.006288,0,0,0,1.76813,
10,13,24, 10/14 01,0.004103,0.373602,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.14454,3.2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.603,471.329,833.237,2.11842,89.9626,100,0.000112086,0.0054633,0.006288,0,0,0,1.77188,
10,14,1, 10/14 02,0.004103,0.369435,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.14037,3.28193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61219,471.329,833.237,2.13992,89.9626,100,0.000113223,0.0054633,0.006288,0,0,0,1.77892,
10,14,2, 10/14 03,0.004103,0.364527,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.13546,3.27703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60918,471.329,833.237,2.13127,89.9626,100,0.000112766,0.0054633,0.006288,0,0,0,1.77661,
10,14,3, 10/14 04,0.004103,0.359458,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.13039,3.27196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60909,471.329,833.237,2.12957,89.9626,100,0.000112676,0.0054633,0.006288,0,0,0,1.77654,
10,14,4, 10/14 05,0.004103,0.356307,0.35952,0,0,0,0.41061,2.1323,0,0.00926056,0,1.13054,3.2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60333,471.329,833.237,2.11465,89.9626,100,0.000111886,0.0054633,0.006288,0,0,0,1.77214,
10,14,5, 10/14 06,2.09937,0.351936,3.76868,0,0,0,0.82122,2.94565,0,0.0185211,0.0875426,7.04121,10.0929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60415,471.329,833.237,2.11465,89.9626,100,0.000111886,0.0054633,0.006288,0,0,0,1.77277,
10,14,6, 10/14 07,2.13318,0.351594,3.64204,0,0,0,0.834409,2.94565,0,0.0185211,0.0875426,6.96122,10.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99947,471.329,833.237,2.11945,89.9626,100,0.00011214,0.0054633,0.006288,6.11e-05,0,0,2.07535,
10,14,7, 10/14 08,1.18576,0.359375,3.32512,0,0,0,1.91236,6.19906,0,0.0555634,0.0875426,6.78262,13.1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34349,471.329,833.237,1.76162,89.9626,100,9.32074e-05,0.0054633,0.006288,5.66e-06,-3.11863,0,1.57325,
10,14,8, 10/14 09,0.000512875,1.36569,4.28265,0,0,0,3.18022,15.9593,0,0.120387,0.0875426,8.82907,24.9963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69639,471.329,833.237,0.0347854,89.9626,100,1.8405e-06,0.0054633,0.006288,0,-12.3801,0,0.312528,
10,14,9, 10/14 10,0,5.63809,5.99858,0,0,0,3.14332,15.9593,0,0.120387,0.0875426,14.78,30.9472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60275,471.329,833.237,0.0274262,89.9626,100,1.45112e-06,0.0054633,0.006288,0,-20.4679,0,0.240858,
10,14,10, 10/14 11,0,9.63915,6.14892,0,0,0,3.16004,15.9593,0,0.120387,0.0875426,18.9481,35.1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62121,471.329,833.237,0.020173,89.9626,100,1.06735e-06,0.0054633,0.006288,0,-26.0723,0,0.254986,
10,14,11, 10/14 12,0,12.9063,6.94723,0,0,0,3.18031,15.9593,0,0.120387,0.0875426,23.0339,39.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64504,471.329,833.237,0.0225554,89.9626,100,1.19341e-06,0.0054633,0.006288,0,-29.6551,0,0.273222,
10,14,12, 10/14 13,0,13.8846,7.3554,0,0,0,3.18927,15.9593,0,0.120387,0.0875426,24.4293,40.5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60054,471.329,833.237,0.020173,89.9626,100,1.06735e-06,0.0054633,0.006288,0,-30.7307,0,0.239165,
10,14,13, 10/14 14,0,15.7918,8.05786,0,0,0,3.17771,15.9593,0,0.120387,0.0875426,27.0273,43.1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62037,471.329,833.237,0.0225554,89.9626,100,1.19341e-06,0.0054633,0.006288,0,-29.6621,0,0.254344,
10,14,14, 10/14 15,0,15.6223,8.21427,0,0,0,3.16669,15.9593,0,0.120387,0.0875426,27.0033,43.1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65769,471.329,833.237,0.0250438,89.9626,100,1.32507e-06,0.0054633,0.006288,0,-27.0527,0,0.282905,
10,14,15, 10/14 16,0,14.3202,8.11,0,0,0,3.16164,15.9593,0,0.120387,0.0875426,25.5919,41.7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63976,471.329,833.237,0.0322971,89.9626,100,1.70884e-06,0.0054633,0.006288,0,-22.0433,0,0.269182,
10,14,16, 10/14 17,0,13.308,7.81291,0,0,0,3.17695,15.9593,0,0.120387,0.0875426,24.2979,40.4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73737,471.329,833.237,0.0618399,89.9626,100,3.27195e-06,0.0054633,0.006288,0,-14.2612,0,0.343897,
10,14,17, 10/14 18,0,10.784,6.24403,0,0,0,1.85818,9.45246,0,0.064824,0.0875426,18.8863,28.4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73648,471.329,833.237,1.09765,89.9626,100,5.80767e-05,0.0054633,0.006288,0,-4.80713,0,1.10864,
10,14,18, 10/14 19,0,6.98944,5.40207,0,0,0,2.3669,6.19906,0,0.0555634,0.0875426,14.7584,21.1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58244,471.329,833.237,2.0883,89.9626,100,0.000110492,0.0054633,0.006288,0,0,0,1.75614,
10,14,19, 10/14 20,0,4.59913,5.29358,0,0,0,2.43069,6.19906,0,0.0555634,0.0875426,12.3234,18.6656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5825,471.329,833.237,2.0883,89.9626,100,0.000110492,0.0054633,0.006288,0,0,0,1.75619,
10,14,20, 10/14 21,0,2.98115,4.63255,0,0,0,1.62266,4.57235,0,0.0370423,0.0875426,9.23636,13.9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58833,471.329,833.237,2.10724,89.9626,100,0.000111494,0.0054633,0.006288,0,0,0,1.76065,
10,14,21, 10/14 22,0,2.30513,3.90978,0,0,0,1.62266,4.57235,0,0.0370423,0.0875426,7.83758,12.5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58853,471.329,833.237,2.10724,89.9626,100,0.000111494,0.0054633,0.006288,0,0,0,1.76081,
10,14,22, 10/14 23,0,1.80895,3.34505,0,0,0,0.814626,2.94565,0,0.0185211,0.0875426,5.96863,9.02034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5888,471.329,833.237,2.11075,89.9626,100,0.00011168,0.0054633,0.006288,0,0,0,1.76102,
10,14,23, 10/14 24,0.00102575,1.55424,3.24631,0,0,0,0.41061,2.1323,0,0.00926056,0.0875426,5.21219,7.4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59085,471.329,833.237,2.11691,89.9626,100,0.000112006,0.0054633,0.006288,0,0,0,1.76259,
10,14,24, 10/15 01,0,0.387729,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.15456,3.29612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59101,471.329,833.237,2.12196,89.9626,100,0.000112273,0.0054633,0.006288,0,0,0,1.7627,
10,15,1, 10/15 02,0,0.382939,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.14977,3.29134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5782,471.329,833.237,2.12608,89.9626,100,0.000112491,0.0054633,0.006288,0,0,0,1.7529,
10,15,2, 10/15 03,0,0.377945,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.14478,3.28634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57593,471.329,833.237,2.11734,89.9626,100,0.000112028,0.0054633,0.006288,0,0,0,1.75117,
10,15,3, 10/15 04,0,0.371417,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.13825,3.27981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5757,471.329,833.237,2.11389,89.9626,100,0.000111846,0.0054633,0.006288,0,0,0,1.75099,
10,15,4, 10/15 05,0,0.367964,0.35952,0,0,0,0.41061,2.1323,0,0.00926056,0,1.13809,3.27966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57068,471.329,833.237,2.0976,89.9626,100,0.000110984,0.0054633,0.006288,0,0,0,1.74715,
10,15,5, 10/15 06,0.187186,0.629638,3.2795,0,0,0,0.82122,2.94565,0,0.0185211,0.0875426,4.91754,7.96926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57068,471.329,833.237,2.10092,89.9626,100,0.000111159,0.0054633,0.006288,0,0,0,1.74715,
10,15,6, 10/15 07,0.21294,0.690701,3.3153,0,0,0,0.834409,2.94565,0,0.0185211,0.0875426,5.05335,8.10507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61016,471.329,833.237,2.12542,89.9626,100,0.000112456,0.0054633,0.006288,1.06e-05,0,0,1.77736,
10,15,7, 10/15 08,0.0493594,1.00045,3.25381,0,0,0,1.91484,6.19906,0,0.0555634,0.0875426,6.21846,12.5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14211,471.329,833.237,1.92031,89.9626,100,0.000101604,0.0054633,0.006288,0.000234361,-3.08801,0,2.18452,
10,15,8, 10/15 09,0,4.20561,5.24897,0,0,0,3.17865,15.9593,0,0.120387,0.0875426,12.6332,28.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12836,471.329,833.237,0.214422,89.9626,100,1.13451e-05,0.0054633,0.006288,0,-11.9943,0,0.643164,
10,15,9, 10/15 10,0,8.47926,6.31528,0,0,0,3.13703,15.9593,0,0.120387,0.0875426,17.9316,34.0988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10763,471.329,833.237,0.176508,89.9626,100,9.33906e-06,0.0054633,0.006288,0,-20.0248,0,0.627298,
10,15,10, 10/15 11,0,12.9182,6.55507,0,0,0,3.12949,15.9593,0,0.120387,0.0875426,22.6028,38.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07185,471.329,833.237,0.174126,89.9626,100,9.21301e-06,0.0054633,0.006288,0,-22.6556,0,0.599915,
10,15,11, 10/15 12,0,15.0776,7.37006,0,0,0,3.16759,15.9593,0,0.120387,0.0875426,25.6153,41.7824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08158,471.329,833.237,0.174126,89.9626,100,9.21301e-06,0.0054633,0.006288,0,-28.7887,0,0.607362,
10,15,12, 10/15 13,0,15.6849,7.62563,0,0,0,3.19137,15.9593,0,0.120387,0.0875426,26.5019,42.6691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10701,471.329,833.237,0.174126,89.9626,100,9.21301e-06,0.0054633,0.006288,0,-30.9071,0,0.626825,
10,15,13, 10/15 14,0,17.005,8.22599,0,0,0,3.18305,15.9593,0,0.120387,0.0875426,28.414,44.5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09524,471.329,833.237,0.174126,89.9626,100,9.21301e-06,0.0054633,0.006288,0,-30.753,0,0.617818,
10,15,14, 10/15 15,0,16.1468,8.34191,0,0,0,3.17307,15.9593,0,0.120387,0.0875426,27.6617,43.8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06599,471.329,833.237,0.183868,89.9626,100,9.72844e-06,0.0054633,0.006288,0,-27.8288,0,0.595429,
10,15,15, 10/15 16,0,14.7199,8.17911,0,0,0,3.16562,15.9593,0,0.120387,0.0875426,26.0647,42.2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1056,471.329,833.237,0.183868,89.9626,100,9.72844e-06,0.0054633,0.006288,0,-22.1288,0,0.625747,
10,15,16, 10/15 17,0,13.1472,7.84758,0,0,0,3.17766,15.9593,0,0.120387,0.0875426,24.1724,40.3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12082,471.329,833.237,0.215793,89.9626,100,1.14176e-05,0.0054633,0.006288,0,-14.203,0,0.637395,
10,15,17, 10/15 18,0,10.2563,6.27705,0,0,0,1.86536,9.45246,0,0.064824,0.0875426,18.3987,28.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24172,471.329,833.237,1.48647,89.9626,100,7.86493e-05,0.0054633,0.006288,0,-4.72366,0,1.49535,
10,15,18, 10/15 19,0,6.36505,5.42144,0,0,0,2.37189,6.19906,0,0.0555634,0.0875426,14.1584,20.5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59161,471.329,833.237,2.16665,89.9626,100,0.000114637,0.0054633,0.006288,0,0,0,1.76316,
10,15,19, 10/15 20,0,4.32583,5.34579,0,0,0,2.43069,6.19906,0,0.0555634,0.0875426,12.1023,18.4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59344,471.329,833.237,2.17141,89.9626,100,0.000114889,0.0054633,0.006288,0,0,0,1.76456,
10,15,20, 10/15 21,0,2.87182,4.62726,0,0,0,1.62266,4.57235,0,0.0370423,0.0875426,9.12174,13.8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59456,471.329,833.237,2.17618,89.9626,100,0.000115142,0.0054633,0.006288,0,0,0,1.76542,
10,15,21, 10/15 22,0,2.094,3.88214,0,0,0,1.62266,4.57235,0,0.0370423,0.0875426,7.5988,12.2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59792,471.329,833.237,2.1914,89.9626,100,0.000115947,0.0054633,0.006288,0,0,0,1.768,
10,15,22, 10/15 23,0,1.67199,3.33984,0,0,0,0.814626,2.94565,0,0.0185211,0.0875426,5.82646,8.87817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59799,471.329,833.237,2.19994,89.9626,100,0.000116399,0.0054633,0.006288,0,0,0,1.76805,
10,15,23, 10/15 24,0,1.28483,3.24604,0,0,0,0.41061,2.1323,0,0.00926056,0.0875426,4.94148,7.17059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59649,471.329,833.237,2.17545,89.9626,100,0.000115103,0.0054633,0.006288,0,0,0,1.7669,
10,15,24, 10/16 01,0,0.381311,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.14814,3.28971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59725,471.329,833.237,2.17638,89.9626,100,0.000115152,0.0054633,0.006288,0,0,0,1.76748,
10,16,1, 10/16 02,0,0.37702,0.35952,0,0,0,0.407313,2.1323,0,0.00926056,0,1.14385,3.28542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44867,471.329,833.237,2.03399,89.9626,100,0.000107619,0.0054633,0.006288,0,0,0,1.65376,
