,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
9,5,6, 09/05 07,0.552451,0,7.82696,0,0,0,0.687886,2.28618,0,0.0185211,0.0875426,9.06729,11.4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21466,465.409,793.633,1.35254,89.9626,100,7.15628e-05,0.0054633,0.006288,0,-0.0305332,0,1.47464,
9,5,7, 09/05 08,0.187154,0,7.82696,0,0,0,0.448441,2.28618,0,0.0185211,0.0875426,8.46255,10.8548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32388,465.409,793.633,0.758124,89.9626,100,4.01123e-05,0.0054633,0.006288,0,-3.42148,0,0.792819,
9,5,8, 09/05 09,0.00130012,0.00196133,7.82696,0,0,0,1.27556,5.53958,0,0.0555634,0.0875426,9.10578,14.7885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72276,465.409,793.633,0.0566512,89.9626,100,2.99742e-06,0.0054633,0.006288,0,-8.77397,0,0.332714,
9,5,9, 09/05 10,0,0.0331498,7.82696,0,0,0,1.26355,5.53958,0,0.0555634,0.0875426,9.12366,14.8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6514,465.409,793.633,0.049292,89.9626,100,2.60804e-06,0.0054633,0.006288,0,-13.866,0,0.278095,
9,5,10, 09/05 11,0,3.5676,7.83502,0,0,0,1.26557,5.53958,0,0.0555634,0.0875426,12.6682,18.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64051,465.409,793.633,0.0445271,89.9626,100,2.35593e-06,0.0054633,0.006288,0,-16.3895,0,0.269754,
9,5,11, 09/05 12,0,6.98472,7.83869,0,0,0,1.27578,5.53958,0,0.0555634,0.0875426,16.0992,21.7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69053,465.409,793.633,0.0445271,89.9626,100,2.35593e-06,0.0054633,0.006288,0,-28.6139,6.83733,0.308043,
9,5,12, 09/05 13,0,7.70884,7.849,0,0,0,0.653463,3.09953,0,0.0277817,0.0875426,16.2113,19.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62899,465.409,793.633,0.0445271,89.9626,100,2.35593e-06,0.0054633,0.006288,0,-33.5517,14.1301,0.260939,
9,5,13, 09/05 14,0,8.79941,7.85572,0,0,0,0.653509,3.09953,0,0.0277817,0.0875426,17.3086,20.5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65377,465.409,793.633,0.0470155,89.9626,100,2.48759e-06,0.0054633,0.006288,0,-33.5406,13.022,0.279904,
9,5,14, 09/05 15,0,9.32941,7.86204,0,0,0,0.647415,3.09953,0,0.0277817,0.0875426,17.8389,21.0537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72345,465.409,793.633,0.0517804,89.9626,100,2.7397e-06,0.0054633,0.006288,0,-30.8116,9.76297,0.333238,
9,5,15, 09/05 16,0,9.08831,7.87642,0,0,0,0.646202,3.09953,0,0.0277817,0.0875426,17.6109,20.8258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6614,465.409,793.633,0.0566512,89.9626,100,2.99742e-06,0.0054633,0.006288,0,-25.9242,5.10344,0.285746,
9,5,16, 09/05 17,0,8.226,7.89344,0,0,0,0.645522,3.09953,0,0.0277817,0.0875426,16.765,19.9798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74014,465.409,793.633,0.0666048,89.9626,100,3.52406e-06,0.0054633,0.006288,0,-18.6565,0,0.346018,
9,5,17, 09/05 18,0,6.19072,7.90777,0,0,0,0.222154,1.47283,0,0.00926056,0.0875426,14.3206,15.8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86055,465.409,793.633,0.14937,89.9626,100,7.90317e-06,0.0054633,0.006288,0,-9.82675,0,0.438178,
9,5,18, 09/05 19,0,0.779323,7.85225,0,0,0,0.253298,1.47283,0,0.00926056,0.0875426,8.88487,10.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27783,465.409,793.633,1.48297,89.9626,100,7.84638e-05,0.0054633,0.006288,0,-1.8755,-8.57646,1.523,
9,5,19, 09/05 20,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29285,465.409,793.633,1.48979,89.9626,100,7.88246e-05,0.0054633,0.006288,0,0,-2.47848,1.53449,
9,5,20, 09/05 21,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29298,465.409,793.633,1.49432,89.9626,100,7.90644e-05,0.0054633,0.006288,0,0,-2.47848,1.53458,
9,5,21, 09/05 22,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26182,465.409,793.633,1.36277,89.9626,100,7.21044e-05,0.0054633,0.006288,0,0,-2.47848,1.51074,
9,5,22, 09/05 23,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78175,465.409,793.633,1.36277,89.9626,100,7.21044e-05,0.0054633,0.006288,8.05e-05,0,-2.47848,1.9087,
9,5,23, 09/05 24,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68527,465.409,793.633,1.36277,89.9626,100,7.21044e-05,0.0054633,0.006288,0.0003752,0,-2.47848,3.36569,
9,5,24, 09/06 01,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07683,465.409,793.633,1.36277,89.9626,100,7.21044e-05,0.0054633,0.006288,0.000126049,0,-2.47518,2.13456,
9,6,1, 09/06 02,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63156,465.409,793.633,1.66037,89.9626,100,8.78502e-05,0.0054633,0.006288,7.21e-05,0,-2.47518,1.79374,
9,6,2, 09/06 03,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40501,465.409,793.633,1.66037,89.9626,100,8.78502e-05,0.0054633,0.006288,0,0,-2.47518,1.62034,
9,6,3, 09/06 04,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40409,465.409,793.633,1.65865,89.9626,100,8.77593e-05,0.0054633,0.006288,0,0,-2.47518,1.61963,
9,6,4, 09/06 05,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39506,465.409,793.633,1.65703,89.9626,100,8.76733e-05,0.0054633,0.006288,0,0,-2.47518,1.61273,
9,6,5, 09/06 06,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50801,465.409,793.633,1.65952,89.9626,100,8.78049e-05,0.0054633,0.006288,1.66e-05,0,-2.47848,1.69918,
9,6,6, 09/06 07,0,0,0.58638,0,0,0,0.346888,1.47283,0,0.00926056,0,0.933269,2.41536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58078,465.409,793.633,1.66298,89.9626,100,8.79882e-05,0.0054633,0.006288,2.74e-05,-0.0478018,-2.36697,1.75487,
9,6,7, 09/06 08,0,0,0.58638,0,0,0,0.226749,1.47283,0,0.00926056,0,0.813129,2.29522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42756,465.409,793.633,1.26172,89.9626,100,6.67574e-05,0.0054633,0.006288,0,-4.28674,0,0.872178,
9,6,8, 09/06 09,0,0,0.58638,0,0,0,0.220966,1.47283,0,0.00926056,0,0.807346,2.28943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77622,465.409,793.633,0.0762405,89.9626,100,4.03388e-06,0.0054633,0.006288,0,-13.3146,0,0.373634,
9,6,9, 09/06 10,0,0.0958759,0.58638,0,0,0,0.220829,1.47283,0,0.00926056,0,0.903085,2.38517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69968,465.409,793.633,0.0689872,89.9626,100,3.65011e-06,0.0054633,0.006288,0,-21.6033,0,0.315047,
9,6,10, 09/06 11,0,0.230724,0.58638,0,0,0,0.22152,1.47283,0,0.00926056,0,1.03862,2.52071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71104,465.409,793.633,0.0664988,89.9626,100,3.51845e-06,0.0054633,0.006288,0,-27.5935,16.9941,0.323743,
9,6,11, 09/06 12,0,0.259055,0.58638,0,0,0,0.222734,1.47283,0,0.00926056,0,1.06817,2.55026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70691,465.409,793.633,0.0689872,89.9626,100,3.65011e-06,0.0054633,0.006288,0,-31.3123,16.9941,0.320581,
9,6,12, 09/06 13,0.0220564,1.76773,2.14542,0,0,0,0.223328,1.47283,0,0.00926056,0,4.15853,5.64062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66975,465.409,793.633,0.0713697,89.9626,100,3.77617e-06,0.0054633,0.006288,0,-33.7006,16.9941,0.292135,
9,6,13, 09/06 14,0,3.59928,3.98925,0,0,0,0.222924,1.47283,0,0.00926056,0,7.81146,9.29355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6781,465.409,793.633,0.0737521,89.9626,100,3.90222e-06,0.0054633,0.006288,0,-33.993,3.29883,0.298528,
9,6,14, 09/06 15,0,5.26553,6.83799,0,0,0,0.222132,1.47283,0,0.00926056,0,12.3257,13.8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76561,465.409,793.633,0.0787289,89.9626,100,4.16554e-06,0.0054633,0.006288,0,-31.4943,0,0.36551,
9,6,15, 09/06 16,0.0116559,5.51792,6.64378,0,0,0,0.221283,1.47283,0,0.00926056,0,12.3946,13.8767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68771,465.409,793.633,0.0834937,89.9626,100,4.41765e-06,0.0054633,0.006288,0,-26.2517,0,0.305885,
9,6,16, 09/06 17,0.0097368,5.16264,7.04993,0,0,0,0.221278,1.47283,0,0.00926056,0,12.4436,13.9257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77894,465.409,793.633,0.113143,89.9626,100,5.98637e-06,0.0054633,0.006288,0,-19.1233,0,0.375718,
9,6,17, 09/06 18,0.0198823,3.99953,6.07941,0,0,0,0.21931,1.47283,0,0.00926056,0,10.3181,11.8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96203,465.409,793.633,0.485315,89.9626,100,2.5678e-05,0.0054633,0.006288,0,-10.0317,0,0.515853,
9,6,18, 09/06 19,0,0.178671,3.70284,0,0,0,0.257816,1.47283,0,0.00926056,0,4.13933,5.62142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48357,465.409,793.633,2.06738,89.9626,100,0.000109385,0.0054633,0.006288,0,-1.80099,-3.81905,1.68047,
9,6,19, 09/06 20,0,0.106701,1.75081,0,0,0,0.41061,1.47283,0,0.00926056,0,2.26812,3.75021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48774,465.409,793.633,2.05538,89.9626,100,0.00010875,0.0054633,0.006288,0,0,-3.74929,1.68366,
9,6,20, 09/06 21,0,0.0198268,0.686826,0,0,0,0.407313,1.47283,0,0.00926056,0,1.11397,2.59605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48994,465.409,793.633,2.05538,89.9626,100,0.00010875,0.0054633,0.006288,0,0,-2.59542,1.68534,
9,6,21, 09/06 22,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82488,465.409,793.633,1.67437,89.9626,100,8.85908e-05,0.0054633,0.006288,6.47e-05,0,-2.47518,1.94172,
9,6,22, 09/06 23,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5108,465.409,793.633,1.67199,89.9626,100,8.84648e-05,0.0054633,0.006288,0.000790232,0,-2.47518,5.52839,
9,6,23, 09/06 24,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0467,465.409,793.633,1.67015,89.9626,100,8.83676e-05,0.0054633,0.006288,0.00102787,0,-2.47518,6.70403,
9,6,24, 09/07 01,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16966,465.409,793.633,1.66784,89.9626,100,8.82452e-05,0.0054633,0.006288,0.00027292,0,-2.47518,2.97103,
9,7,1, 09/07 02,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11972,465.409,793.633,1.69102,89.9626,100,8.94718e-05,0.0054633,0.006288,0.000232566,0,-2.47518,2.16739,
9,7,2, 09/07 03,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58601,465.409,793.633,1.68871,89.9626,100,8.93494e-05,0.0054633,0.006288,6.29e-05,0,-2.47518,1.75888,
9,7,3, 09/07 04,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38686,465.409,793.633,1.68553,89.9626,100,8.91812e-05,0.0054633,0.006288,0,0,-2.47518,1.60644,
9,7,4, 09/07 05,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37774,465.409,793.633,1.67858,89.9626,100,8.88135e-05,0.0054633,0.006288,0,0,-2.47518,1.59947,
9,7,5, 09/07 06,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38481,465.409,793.633,1.68684,89.9626,100,8.92508e-05,0.0054633,0.006288,0,0,-2.47848,1.60487,
9,7,6, 09/07 07,0,0,0.58638,0,0,0,0.35133,1.47283,0,0.00926056,0,0.937711,2.4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38912,465.409,793.633,1.69264,89.9626,100,8.95577e-05,0.0054633,0.006288,0,-0.017173,-2.40204,1.60818,
9,7,7, 09/07 08,0,0,0.58638,0,0,0,0.22808,1.47283,0,0.00926056,0,0.81446,2.29655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74502,465.409,793.633,1.67921,89.9626,100,8.8847e-05,0.0054633,0.006288,0,-4.26661,0,1.11517,
9,7,8, 09/07 09,0,0,0.58638,0,0,0,0.221367,1.47283,0,0.00926056,0,0.807747,2.28983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83134,465.409,793.633,0.155063,89.9626,100,8.20441e-06,0.0054633,0.006288,0,-13.3389,0,0.415819,
9,7,9, 09/07 10,0,0.0564524,0.58638,0,0,0,0.221105,1.47283,0,0.00926056,0,0.863938,2.34603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80684,465.409,793.633,0.143427,89.9626,100,7.58872e-06,0.0054633,0.006288,0,-21.5533,0,0.397069,
9,7,10, 09/07 11,0,0.268613,0.58638,0,0,0,0.221838,1.47283,0,0.00926056,0,1.07683,2.55892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79249,465.409,793.633,0.143427,89.9626,100,7.58872e-06,0.0054633,0.006288,0,-27.6348,16.9941,0.386083,
9,7,11, 09/07 12,0,0.550003,0.743859,0,0,0,0.224143,1.47283,0,0.00926056,0,1.518,3.00009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78713,465.409,793.633,0.145809,89.9626,100,7.71478e-06,0.0054633,0.006288,0,-31.9326,16.9941,0.381982,
9,7,12, 09/07 13,0,2.52894,3.32248,0,0,0,0.224973,1.47283,0,0.00926056,0,6.07639,7.55848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7665,465.409,793.633,0.148123,89.9626,100,7.83719e-06,0.0054633,0.006288,0,-33.8427,4.6221,0.36619,
9,7,13, 09/07 14,0,4.74881,5.74453,0,0,0,0.224406,1.47283,0,0.00926056,0,10.7178,12.1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76577,465.409,793.633,0.152994,89.9626,100,8.0949e-06,0.0054633,0.006288,0,-33.7026,0,0.365636,
9,7,14, 09/07 15,0,5.89654,6.71028,0,0,0,0.223204,1.47283,0,0.00926056,0,12.83,14.3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7902,465.409,793.633,0.16498,89.9626,100,8.72909e-06,0.0054633,0.006288,0,-31.0196,0,0.384329,
9,7,15, 09/07 16,0.0118329,6.14437,6.64856,0,0,0,0.222191,1.47283,0,0.00926056,0,13.027,14.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77717,465.409,793.633,0.172164,89.9626,100,9.10922e-06,0.0054633,0.006288,0,-25.6375,0,0.37436,
9,7,16, 09/07 17,0.0199791,5.81583,7.10849,0,0,0,0.222171,1.47283,0,0.00926056,0,13.1665,14.6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80559,465.409,793.633,0.186602,89.9626,100,9.87311e-06,0.0054633,0.006288,0,-18.5447,0,0.396109,
9,7,17, 09/07 18,0.0149808,4.80146,6.56394,0,0,0,0.220069,1.47283,0,0.00926056,0,11.6005,13.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0212,465.409,793.633,0.609037,89.9626,100,3.22242e-05,0.0054633,0.006288,0,-9.78424,0,0.561147,
9,7,18, 09/07 19,0.010722,3.2215,6.48787,0,0,0,0.264862,1.47283,0,0.00926056,0,9.98496,11.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54535,465.409,793.633,2.24205,89.9626,100,0.000118627,0.0054633,0.006288,0,-1.63408,-9.83015,1.72775,
9,7,19, 09/07 20,0,0.129896,3.18571,0,0,0,0.41061,1.47283,0,0.00926056,0,3.72621,5.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00539,465.409,793.633,2.22733,89.9626,100,0.000117848,0.0054633,0.006288,7.07e-05,0,-5.20705,2.07988,
9,7,20, 09/07 21,0,0.046277,0.787272,0,0,0,0.407313,1.47283,0,0.00926056,0,1.24086,2.72295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70601,465.409,793.633,2.2337,89.9626,100,0.000118185,0.0054633,0.006288,2.4e-05,0,-2.72229,1.85073,
9,7,21, 09/07 22,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49175,465.409,793.633,1.70652,89.9626,100,9.02922e-05,0.0054633,0.006288,0.000325572,0,-2.47518,3.21757,
9,7,22, 09/07 23,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8534,465.409,793.633,1.70421,89.9626,100,9.01698e-05,0.0054633,0.006288,0.00192975,0,-2.47518,11.1486,
9,7,23, 09/07 24,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0534,465.409,793.633,1.70421,89.9626,100,9.01698e-05,0.0054633,0.006288,0.00242444,0,-2.47518,13.5979,
9,7,24, 09/08 01,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.387,465.409,793.633,1.69496,89.9626,100,8.96801e-05,0.0054633,0.006288,0.00105269,0,-2.47518,5.43366,
9,8,1, 09/08 02,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31959,465.409,793.633,2.24512,89.9626,100,0.000118789,0.0054633,0.006288,0.000131092,0,-2.47518,2.32037,
9,8,2, 09/08 03,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34727,465.409,793.633,2.24512,89.9626,100,0.000118789,0.0054633,0.006288,0.000223331,0,-2.47518,2.34156,
9,8,3, 09/08 04,0,0,0.58638,0,0,0,0.407313,1.47283,0,0.00926056,0,0.993693,2.47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79051,465.409,793.633,2.23216,89.9626,100,0.000118104,0.0054633,0.006288,4.59e-05,0,-2.47518,1.91541,
9,8,4, 09/08 05,0,0,0.58638,0,0,0,0.41061,1.47283,0,0.00926056,0,0.996991,2.47908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88856,465.409,793.633,2.23216,89.9626,100,0.000118104,0.0054633,0.006288,3.75e-05,0,-2.47848,1.99046,
9,8,5, 09/08 06,0.0288084,0.0361102,7.82696,0,0,0,0.82122,2.28618,0,0.0185211,0.0875426,8.71309,11.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25314,465.409,793.633,2.22641,89.9626,100,0.000117799,0.0054633,0.006288,9.37e-05,0,-11.1026,2.26951,
9,8,6, 09/08 07,0.0163686,0,7.82696,0,0,0,0.719027,2.28618,0,0.0185211,0.0875426,8.56235,10.9546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2537,465.409,793.633,2.2355,89.9626,100,0.00011828,0.0054633,0.006288,9.37e-05,-0.0160559,-6.22402,2.26994,
9,8,7, 09/08 08,0,0.0500603,7.82696,0,0,0,1.36131,5.53958,0,0.0555634,0.0875426,9.23832,14.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67605,465.409,793.633,1.77461,89.9626,100,9.38946e-05,0.0054633,0.006288,0,-4.13259,0,1.06238,
9,8,8, 09/08 09,0,3.49872,7.82809,0,0,0,2.80831,15.2998,0,0.120387,0.0875426,14.1351,29.6428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85187,465.409,793.633,0.111827,89.9626,100,5.91675e-06,0.0054633,0.006288,0,-13.0161,0,0.431534,
